序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
567,300812,易天股份,20.58,2.59,0.52,32332.0,65820222.85,3.89,20.59,19.81,20.0,20.06,0.8,3.49,-155.14,3.32,2884020057.0,1907813478.0,0.1,0.1,-18.91,-6.62
568,000503,国新健康,11.89,2.59,0.3,308734.0,368052400.58,5.95,12.14,11.45,11.5,11.59,0.98,3.23,-282.77,8.4,11667806005.0,11355773026.0,0.0,0.0,-16.09,8.29
569,001266,宏英智能,24.59,2.59,0.62,17259.0,42083838.4,4.92,24.73,23.55,23.97,23.97,0.72,4.89,-163.39,2.64,2536944398.0,867328644.0,-0.24,-0.2,7.1,6.17
570,300883,龙利得,5.95,2.59,0.15,92554.0,54508084.0,4.14,5.96,5.72,5.79,5.8,0.67,2.82,298.48,1.44,2058700000.0,1950795858.0,0.17,0.0,-15.12,11.01
571,301005,超捷股份,30.98,2.58,0.78,40886.0,126150296.38,4.21,31.15,29.88,29.9,30.2,0.5,3.09,122.92,5.45,4178023180.0,4100877930.0,-0.13,0.1,6.21,5.91
572,002713,东易日盛,4.37,2.58,0.11,238668.0,103720196.0,4.69,4.42,4.22,4.22,4.26,1.15,5.8,-2.37,-3.55,1833376603.0,1797659928.0,-0.23,0.23,-0.23,8.44
573,301386,未来电器,21.46,2.58,0.54,17563.0,37294331.0,3.73,21.55,20.77,20.88,20.92,0.73,4.09,34.95,2.06,3004400000.0,921084746.0,-0.05,0.14,-0.19,1.75
574,002446,盛路通信,6.36,2.58,0.16,239518.0,151289013.52,3.87,6.39,6.15,6.17,6.2,0.61,2.83,65.69,1.77,5821446165.0,5391265763.0,0.0,0.16,-12.4,-2.9
575,300426,唐德影视,9.94,2.58,0.25,70950.0,69741814.0,4.44,10.03,9.6,9.66,9.69,0.56,1.77,-45.57,9.66,4525107567.0,3976000000.0,-0.2,-0.3,-5.51,0.71
576,301172,君逸数码,29.83,2.58,0.75,25986.0,76696422.0,4.64,29.93,28.58,28.79,29.08,0.54,3.7,91.1,2.55,3675056000.0,2095652956.0,-0.03,0.03,-3.46,11.14
577,300503,昊志机电,26.66,2.58,0.67,273781.0,733482219.24,5.77,27.2,25.7,25.7,25.99,0.61,11.45,75.71,6.88,8159901808.0,6374067471.0,0.08,-0.07,44.58,40.91
578,003007,直真科技,33.5,2.57,0.84,26428.0,87572276.0,4.84,33.7,32.12,32.12,32.66,0.5,3.58,-64.18,4.25,3484000000.0,2475459419.0,0.0,0.21,11.3,9.8
579,002104,恒宝股份,6.78,2.57,0.17,124802.0,83794442.47,3.63,6.79,6.55,6.56,6.61,0.82,2.1,39.16,2.24,4772307444.0,4036269797.0,0.15,0.0,-14.18,0.3
580,300541,先进数通,14.76,2.57,0.37,960355.0,1419699949.9,6.95,15.27,14.27,14.36,14.39,1.47,26.3,145.4,3.88,6347456702.0,5390485785.0,0.07,0.07,11.4,8.93
581,301323,新莱福,43.19,2.56,1.08,10376.0,44606170.6,4.49,43.55,41.66,42.11,42.11,0.55,1.55,31.81,2.22,4531619619.0,2894039370.0,0.21,0.14,22.42,8.33
582,002410,广联达,13.6,2.56,0.34,313068.0,425916948.46,5.28,13.76,13.06,13.08,13.26,0.84,1.97,79.01,3.73,22466443051.0,21601820494.0,-0.22,-0.22,5.84,15.65
583,300100,双林股份,43.23,2.56,1.08,289772.0,1254762298.66,5.58,44.26,41.91,42.0,42.15,0.78,7.49,35.46,6.97,17325254505.0,16732728475.0,0.02,0.19,99.58,56.4
584,301279,金道科技,22.82,2.56,0.57,17335.0,39437729.0,4.31,23.0,22.04,22.04,22.25,0.5,6.03,52.51,1.74,2282000000.0,656075000.0,0.09,0.0,1.11,13.03
585,300590,移为通信,15.65,2.56,0.39,127364.0,196937940.65,5.24,15.71,14.91,15.02,15.26,0.38,3.6,40.3,3.93,7196415121.0,5544461984.0,0.0,0.06,7.34,1.23
586,301272,英华特,35.75,2.55,0.89,7549.0,26800522.5,3.9,35.91,34.55,34.86,34.86,0.89,2.41,28.69,2.07,2091936275.0,1119993875.0,-0.06,0.14,-3.56,3.59
587,002253,川大智胜,12.06,2.55,0.3,96056.0,114764327.5,3.49,12.06,11.65,11.75,11.76,0.46,4.62,-75.48,2.31,2721050706.0,2505700532.0,0.17,0.08,-27.39,-12.74
588,300903,科翔股份,8.45,2.55,0.21,105628.0,88096480.79,3.76,8.46,8.15,8.2,8.24,0.68,3.22,-15.02,1.73,3504167866.0,2773719556.0,-0.12,0.0,-8.75,5.76
589,301318,维海德,32.3,2.54,0.8,20988.0,67263676.49,3.52,32.44,31.33,31.37,31.5,0.65,3.59,37.12,2.43,4364727295.0,1889993221.0,0.0,0.06,-1.13,9.42
590,001208,华菱线缆,10.5,2.54,0.26,91484.0,95239329.0,3.42,10.51,10.16,10.2,10.24,0.65,3.39,48.79,3.51,5611452000.0,2835763844.0,0.0,0.1,6.92,15.64
591,300236,上海新阳,37.63,2.53,0.93,54191.0,201462957.28,4.52,37.99,36.33,36.55,36.7,0.93,1.95,68.16,2.65,11792542157.0,10476896321.0,-0.03,-0.08,-4.13,0.7
592,300817,双飞集团,23.5,2.53,0.58,170652.0,407497720.3,6.63,24.52,23.0,23.0,22.92,0.8,13.74,78.37,5.05,5130008640.0,2918903040.0,0.04,-0.13,52.6,69.43
593,002916,深南电路,124.81,2.53,3.08,186059.0,2258023872.01,7.21,125.56,116.78,120.0,121.73,1.52,3.64,32.26,4.5,64012245143.0,63754450588.0,-0.04,-0.06,26.25,-0.15
594,300706,阿石创,23.52,2.53,0.58,35717.0,83144809.0,4.01,23.58,22.66,22.75,22.94,0.85,3.15,272.56,4.74,3597066456.0,2666080176.0,0.0,0.0,-6.0,-2.2
595,000156,华数传媒,8.13,2.52,0.2,289224.0,233186674.0,5.67,8.28,7.83,7.91,7.93,0.95,1.7,32.12,1.02,15064340753.0,13819990880.0,0.0,0.0,6.97,12.92
596,301320,豪江智能,16.67,2.52,0.41,28933.0,48049188.0,3.69,16.78,16.18,16.34,16.26,0.86,4.27,51.33,2.87,3020604000.0,1128559000.0,0.0,0.06,2.96,11.8
597,301179,泽宇智能,19.58,2.51,0.48,61772.0,120162365.38,3.93,19.65,18.9,19.08,19.1,0.79,7.18,37.44,2.83,6568296325.0,1683477925.0,-0.05,0.05,7.7,4.87
598,002988,豪美新材,22.44,2.51,0.55,40022.0,89297792.5,4.66,22.73,21.71,21.8,21.89,0.92,1.61,24.29,2.2,5564231017.0,5561921111.0,0.0,0.09,7.01,6.0
599,300454,深信服,104.05,2.51,2.55,98910.0,1026706276.35,6.45,106.0,99.45,100.43,101.5,0.61,3.55,222.97,4.79,43896739276.0,28949659609.0,-0.14,-0.14,59.59,81.27
600,002902,铭普光磁,20.41,2.51,0.5,71889.0,144744519.2,3.67,20.43,19.7,19.75,19.91,0.7,4.05,-25.85,4.34,4806086835.0,3624280156.0,-0.05,-0.05,-12.74,-12.7
601,000633,合金投资,4.9,2.51,0.12,102450.0,49717061.0,3.56,4.91,4.74,4.78,4.78,1.13,2.66,438.48,10.38,1887021228.0,1887007263.0,0.0,-0.2,-7.55,10.61
602,300695,兆丰股份,55.15,2.51,1.35,9449.0,52254156.28,5.95,56.2,53.0,53.0,53.8,0.64,1.33,32.02,1.54,3911782441.0,3911782441.0,0.04,-0.2,29.13,23.65
603,301299,卓创资讯,70.27,2.51,1.72,28335.0,197126078.0,2.9,70.49,68.5,68.56,68.55,0.91,8.04,60.07,7.2,4216200000.0,2474957746.0,0.03,-0.06,20.64,20.08
604,300771,智莱科技,11.45,2.51,0.28,65361.0,74424338.3,3.67,11.48,11.07,11.07,11.17,0.84,3.61,62.31,1.43,2748000000.0,2074730130.0,-0.17,0.0,-2.3,8.84
605,003011,海象新材,15.17,2.5,0.37,16985.0,25571072.6,3.38,15.2,14.7,14.7,14.8,0.95,2.19,716.01,1.14,1557594920.0,1178661154.0,-0.07,-0.07,-12.87,-0.2
606,002373,千方科技,10.28,2.49,0.25,231336.0,236434484.0,4.49,10.33,9.88,9.95,10.03,0.63,1.68,773.12,1.3,16244334850.0,14161667615.0,0.1,0.0,1.88,1.38
607,301298,东利机械,14.83,2.49,0.36,37217.0,54810683.34,4.49,14.97,14.32,14.41,14.47,0.85,3.86,30.59,2.42,2177044000.0,1428265065.0,0.07,0.14,0.68,7.62
608,301040,中环海陆,14.45,2.48,0.35,23077.0,33110798.0,3.76,14.5,13.97,14.08,14.1,0.79,3.22,-16.12,1.64,1445012658.0,1034792692.0,-0.14,-0.07,-8.83,16.63
609,300639,凯普生物,6.2,2.48,0.15,76409.0,46981654.18,3.64,6.23,6.01,6.05,6.05,0.9,1.2,-11.48,0.89,4008304179.0,3938019100.0,0.0,0.0,-7.6,4.55
610,301230,泓博医药,36.42,2.48,0.88,80501.0,291901536.37,7.09,37.12,34.6,34.7,35.54,1.01,10.47,250.13,4.87,5083744154.0,2799252308.0,0.05,-0.03,42.38,42.71
611,300955,嘉亨家化,16.18,2.47,0.39,18036.0,28853717.0,3.55,16.23,15.67,15.79,15.79,1.21,3.06,551.78,1.7,1630944000.0,952133797.0,-0.12,-0.12,1.06,2.41
612,002597,金禾实业,23.26,2.47,0.56,88016.0,203627527.2,3.48,23.37,22.58,22.68,22.7,0.77,1.55,24.3,1.78,13257620314.0,13187592084.0,0.0,-0.04,-5.68,1.88
613,301268,铭利达,17.47,2.46,0.42,25654.0,44376959.0,4.05,17.53,16.84,16.96,17.05,0.73,1.43,-54.54,3.13,6988197097.0,3144717608.0,0.0,0.0,-18.74,5.37
614,301081,严牌股份,9.57,2.46,0.23,30747.0,29101117.84,3.64,9.6,9.26,9.38,9.34,1.72,1.56,35.15,2.03,1969266616.0,1881051581.0,-0.21,0.0,2.46,12.85
615,301329,信音电子,21.24,2.46,0.51,26854.0,56288980.05,3.28,21.24,20.56,20.56,20.73,0.59,4.48,55.67,2.34,3615048000.0,1273210560.0,0.09,0.38,8.04,0.9
616,300011,鼎汉技术,8.33,2.46,0.2,228823.0,190489582.15,6.77,8.57,8.02,8.02,8.13,0.67,4.56,222.04,3.5,4653557724.0,4178568146.0,-0.36,-0.12,0.24,14.42
617,300942,易瑞生物,8.75,2.46,0.21,59387.0,51250458.0,5.04,8.84,8.41,8.51,8.54,1.25,1.48,675.82,4.46,3511521326.0,3511521326.0,-0.11,0.0,-11.44,2.1
618,002516,旷达科技,5.0,2.46,0.12,120158.0,59462700.22,3.69,5.01,4.83,4.87,4.88,0.68,0.83,46.65,2.03,7354193410.0,7271218410.0,0.0,0.0,-5.48,-1.38
619,002546,新联电子,5.01,2.45,0.12,236689.0,117523398.2,3.68,5.02,4.84,4.85,4.89,0.9,2.95,30.55,1.33,4178585971.0,4014172801.0,0.0,0.2,15.7,15.7
620,002931,锋龙股份,17.12,2.45,0.41,52256.0,88585170.29,2.99,17.14,16.64,16.7,16.71,0.45,2.61,2364.04,4.26,3737074484.0,3427060919.0,0.0,0.06,31.49,5.29
621,301006,迈拓股份,14.2,2.45,0.34,14333.0,20231796.0,3.82,14.25,13.72,13.9,13.86,1.12,1.66,32.87,1.63,1977776000.0,1222422620.0,-0.35,-0.28,-6.76,7.74
622,301138,华研精机,28.82,2.45,0.69,15751.0,45261661.0,3.73,29.06,28.01,28.13,28.13,0.71,2.3,48.05,3.23,3458400000.0,1975903235.0,-0.1,0.0,-4.88,7.98
623,301132,满坤科技,27.58,2.45,0.66,18201.0,49669580.0,3.68,27.62,26.63,26.93,26.92,0.65,3.96,42.73,2.34,4084218747.0,1269098168.0,0.0,0.07,-4.07,0.29
624,300948,冠中生态,10.03,2.45,0.24,16041.0,15952340.0,3.37,10.04,9.71,9.82,9.79,0.92,1.23,-147.88,1.67,1404502364.0,1311981261.0,0.0,0.0,-13.46,6.59
625,002559,亚威股份,10.03,2.45,0.24,234622.0,233630972.5,4.09,10.07,9.67,9.71,9.79,0.5,4.69,40.6,3.08,5514143191.0,5020128800.0,0.0,0.1,9.38,11.82
626,300051,琏升科技,7.11,2.45,0.17,71525.0,50698352.98,5.91,7.3,6.89,6.9,6.94,0.76,1.96,-29.95,9.98,2644754266.0,2599895321.0,0.0,0.0,-17.52,6.28
627,301387,光大同创,36.46,2.44,0.87,27085.0,97488825.0,3.93,36.46,35.06,35.23,35.59,0.55,6.39,392.84,2.41,3882661860.0,1545932876.0,0.11,0.14,10.72,6.3
628,300925,法本信息,25.59,2.44,0.61,194292.0,496007879.98,4.0,25.9,24.9,25.0,24.98,0.63,5.88,74.86,5.22,10970661903.0,8459506707.0,0.0,0.08,4.96,14.86
629,300496,中科创达,62.54,2.44,1.49,181826.0,1130938427.88,5.96,63.78,60.14,60.37,61.05,0.54,4.95,141.98,2.99,28769151668.0,22954559710.0,-0.02,0.06,13.61,5.0
630,300549,优德精密,18.47,2.44,0.44,43423.0,80008346.0,5.05,18.65,17.74,17.8,18.03,0.56,4.3,178.07,4.48,2462789800.0,1866479847.0,0.0,0.11,2.9,12.76
631,301169,零点有数,41.56,2.44,0.99,11131.0,46001597.0,4.09,41.76,40.1,40.36,40.57,0.49,1.55,-33.36,5.76,2987039220.0,2986104120.0,0.14,-0.02,-9.95,3.8
632,001202,炬申股份,14.7,2.44,0.35,16201.0,23621866.29,3.28,14.72,14.25,14.32,14.35,1.13,1.79,20.99,2.56,1893360000.0,1329477555.0,0.0,0.0,1.38,5.83
633,002932,明德生物,18.91,2.44,0.45,19959.0,37359928.61,3.03,18.92,18.36,18.38,18.46,1.17,1.28,40.74,0.75,4396971297.0,2951570395.0,0.0,0.05,-3.86,2.77
634,300902,国安达,17.66,2.44,0.42,40599.0,71424607.6,5.45,17.96,17.02,17.24,17.24,0.88,3.3,-317.98,3.84,3233995376.0,2170507969.0,-0.11,-0.17,-4.75,-22.81
635,300358,楚天科技,7.57,2.44,0.18,113410.0,84976941.51,4.06,7.59,7.29,7.35,7.39,0.85,1.97,-17.9,1.0,4468605905.0,4361715174.0,-0.13,-0.13,-6.2,10.35
636,001324,长青科技,18.52,2.43,0.44,27015.0,49697909.0,4.42,18.69,17.89,17.91,18.08,0.68,3.31,39.35,2.32,2555760000.0,1512224672.0,0.05,0.05,0.98,8.18
637,300515,三德科技,15.16,2.43,0.36,52783.0,79601014.38,3.65,15.22,14.68,14.8,14.8,0.59,2.87,29.97,4.2,3119238220.0,2786225595.0,0.07,0.2,23.25,27.29
638,002406,远东传动,7.16,2.43,0.17,696831.0,494510647.28,4.72,7.21,6.88,6.88,6.99,0.8,11.57,45.48,1.31,5228411587.0,4311838171.0,-0.14,-0.14,9.65,11.01
639,300921,南凌科技,30.75,2.43,0.73,79144.0,246004728.0,5.6,31.88,30.2,30.76,30.02,0.92,9.97,528.05,4.99,4049523004.0,2442075979.0,-0.1,-0.06,27.07,13.47
640,301066,万事利,14.33,2.43,0.34,37481.0,52938640.0,3.07,14.33,13.9,13.95,13.99,0.69,1.99,72.92,4.05,2706079521.0,2705421044.0,0.14,0.21,-27.99,3.77
641,301075,多瑞医药,19.82,2.43,0.47,8956.0,17647521.0,2.53,19.9,19.41,19.55,19.35,1.0,1.12,-69.63,2.19,1585600000.0,1585600000.0,-0.05,0.05,-6.73,10.29
642,300289,利德曼,5.07,2.42,0.12,65316.0,32883667.0,3.64,5.09,4.91,4.94,4.95,1.05,1.2,1930.46,1.59,2758138239.0,2753803389.0,0.2,0.0,-8.15,3.47
643,300151,昌红科技,16.06,2.42,0.38,89191.0,141818879.7,4.02,16.14,15.51,15.65,15.68,0.69,2.42,78.79,5.43,8552089561.0,5921273451.0,0.12,0.0,-20.3,-5.53
644,300427,红相股份,5.92,2.42,0.14,137484.0,80820983.89,3.29,5.93,5.74,5.81,5.78,0.81,2.78,-8.95,2.45,3010440164.0,2929257026.0,0.0,0.0,-13.58,0.34
645,002522,浙江众成,5.08,2.42,0.12,778364.0,393897716.91,5.04,5.13,4.88,4.93,4.96,0.37,8.96,77.4,2.04,4601359286.0,4414223668.0,0.0,0.4,15.72,29.92
646,000510,新金路,3.81,2.42,0.09,142163.0,53662667.0,2.96,3.81,3.7,3.71,3.72,1.27,2.51,-54.16,1.81,2470951074.0,2161426266.0,0.0,0.26,-3.54,5.83
647,300928,华安鑫创,35.16,2.42,0.83,11909.0,41577240.0,3.35,35.2,34.05,34.34,34.33,0.65,2.25,-53.37,2.37,2812800000.0,1863940701.0,-0.06,-0.06,-0.76,6.9
648,003040,楚天龙,13.56,2.42,0.32,103509.0,138950529.14,3.93,13.65,13.13,13.15,13.24,0.85,2.27,-165.8,4.44,6253003780.0,6194889498.0,-0.07,-0.15,-18.66,3.75
649,301359,东南电子,24.6,2.41,0.58,11475.0,28014415.0,3.5,24.67,23.83,23.83,24.02,0.84,4.38,47.46,2.5,2111664000.0,644890378.0,-0.24,-0.04,-0.4,9.92
650,300887,谱尼测试,8.07,2.41,0.19,72536.0,57879603.46,3.3,8.09,7.83,7.89,7.88,0.64,2.0,-14.11,1.38,4404270094.0,2922931565.0,-0.12,-0.12,-12.66,5.63
651,300270,中威电子,8.07,2.41,0.19,118320.0,93912994.0,5.33,8.08,7.66,7.7,7.88,0.88,4.61,-36.39,3.95,2443644646.0,2069660227.0,0.0,0.0,1.64,12.87
652,002966,苏州银行,7.65,2.41,0.18,1045899.0,793692951.48,3.08,7.66,7.43,7.44,7.47,1.83,2.68,6.01,0.54,30443612282.0,29819932629.0,0.0,0.0,-3.41,-5.67
653,000063,中兴通讯,37.01,2.41,0.87,1586183.0,5778421755.74,5.4,37.5,35.55,35.89,36.14,0.8,3.94,21.01,2.43,177038626168.0,149053101007.0,0.0,0.0,18.77,-8.39
654,300739,明阳电路,14.47,2.41,0.34,88410.0,126401862.35,4.03,14.47,13.9,14.01,14.13,0.54,2.6,109.78,2.1,4977146838.0,4921091505.0,0.07,0.07,0.91,-4.43
655,300112,万讯自控,9.79,2.41,0.23,92206.0,89978237.55,4.29,9.87,9.46,9.49,9.56,0.54,3.88,-38.74,2.69,2858145965.0,2326868521.0,0.0,0.31,2.51,8.66
656,300219,鸿利智汇,7.25,2.4,0.17,114773.0,82139921.0,4.38,7.26,6.95,7.05,7.08,0.69,1.62,42.13,1.98,5132590419.0,5123109304.0,0.14,0.14,-12.12,-3.2
657,002363,隆基机械,7.25,2.4,0.17,97914.0,70520449.87,4.1,7.28,6.99,7.01,7.08,0.88,2.36,61.82,1.44,3029255182.0,3014246711.0,0.0,0.0,4.32,10.35
658,300835,龙磁科技,41.86,2.4,0.98,40911.0,170535851.1,5.87,42.76,40.36,40.93,40.88,0.88,4.99,37.7,4.77,4996907901.0,3430000656.0,-0.07,0.0,25.22,35.38
659,300010,豆神教育,7.69,2.4,0.18,978444.0,740565848.11,6.39,7.79,7.31,7.39,7.51,0.84,5.88,107.5,14.65,15892251348.0,12791027556.0,0.0,0.13,-21.77,23.83
660,000739,普洛药业,17.53,2.39,0.41,158075.0,274575026.17,3.68,17.58,16.95,17.0,17.12,1.19,1.35,17.68,3.12,20498242287.0,20490613740.0,0.0,0.06,5.48,7.81
661,000020,深华发Ａ,12.83,2.39,0.3,19299.0,24484948.25,4.23,12.83,12.3,12.42,12.53,0.74,1.07,191.3,9.53,3632958542.0,2324351967.0,0.16,0.16,-10.72,3.3
662,300248,新开普,11.56,2.39,0.27,119968.0,138165192.68,3.63,11.61,11.2,11.2,11.29,0.62,2.93,398.04,2.66,5506587423.0,4729824390.0,0.09,-0.09,-3.1,19.3
663,002403,爱仕达,17.17,2.39,0.4,173367.0,296694775.8,5.19,17.37,16.5,16.6,16.77,0.43,5.83,2641.62,3.5,5848764401.0,5102262165.0,0.0,0.06,25.15,21.17
664,300422,博世科,4.3,2.38,0.1,211458.0,89728220.13,5.48,4.36,4.13,4.17,4.2,1.66,4.09,-30.08,1.08,2295685673.0,2221758546.0,0.0,0.23,-17.62,-1.15
665,002551,尚荣医疗,3.44,2.38,0.08,120034.0,40765207.74,3.87,3.44,3.31,3.35,3.36,0.94,1.96,148.11,1.11,2908501348.0,2101898858.0,0.29,0.29,1.78,11.69
666,001333,光华股份,20.21,2.38,0.47,56166.0,112946739.68,5.78,20.48,19.34,19.5,19.74,1.96,12.77,20.25,1.59,2586880000.0,889240000.0,0.0,0.05,7.44,16.75
667,002856,美芝股份,9.05,2.38,0.21,40885.0,36602742.0,3.51,9.06,8.75,8.81,8.84,1.13,3.38,-15.19,4.08,1224580912.0,1095653934.0,0.22,0.22,-12.64,-1.84
668,002427,尤夫股份,3.88,2.37,0.09,140340.0,54104410.31,3.69,3.9,3.76,3.79,3.79,0.37,1.42,-82.47,4.15,3823479175.0,3823455542.0,0.26,0.26,-6.51,11.49
669,002607,中公教育,3.45,2.37,0.08,2107305.0,721397441.16,3.86,3.46,3.33,3.36,3.37,0.74,4.19,94.9,28.94,21277527892.0,17349167887.0,0.0,-0.29,8.83,1.47
670,002065,东华软件,11.65,2.37,0.27,2144375.0,2475994919.33,4.22,11.7,11.22,11.22,11.38,0.45,7.37,57.17,3.16,37343869669.0,33877287211.0,-0.17,0.0,50.91,60.47
671,000638,万方发展,5.19,2.37,0.12,87281.0,44861892.0,3.16,5.19,5.03,5.03,5.07,0.95,2.81,91.17,9.17,1616096200.0,1609655669.0,0.0,0.19,-6.82,11.37
672,301314,科瑞思,38.5,2.37,0.89,4766.0,18175504.2,3.22,38.5,37.29,37.3,37.61,0.52,2.93,119.03,2.05,2127125000.0,625625000.0,0.08,0.08,-7.78,9.22
673,300278,华昌达,6.93,2.36,0.16,647011.0,447482745.0,5.32,7.02,6.66,6.7,6.77,0.58,4.57,95.24,5.51,9851040100.0,9820261697.0,0.0,-0.14,3.74,18.46
674,002077,大港股份,15.16,2.36,0.35,238421.0,358075533.4,4.32,15.26,14.62,14.7,14.81,0.77,4.11,166.26,2.66,8798083457.0,8798083457.0,0.0,0.07,-6.36,3.34
675,002903,宇环数控,18.2,2.36,0.42,58928.0,106922550.0,4.05,18.31,17.59,17.63,17.78,0.53,5.66,159.23,3.6,2835651000.0,1894372971.0,0.0,0.05,-1.3,12.0
676,002321,华英农业,2.6,2.36,0.06,401159.0,101842083.94,4.33,2.6,2.49,2.54,2.54,0.46,1.89,126.8,5.77,5545514185.0,5522951418.0,0.0,0.39,1.56,8.79
677,300882,万胜智能,15.61,2.36,0.36,27341.0,42333398.92,3.41,15.62,15.1,15.15,15.25,0.84,1.03,31.06,3.89,4467600545.0,4157364907.0,-0.06,0.0,-7.36,-2.92
678,300962,中金辐照,15.21,2.36,0.35,25114.0,37872497.76,3.5,15.23,14.71,14.84,14.86,1.04,0.95,31.41,4.29,4015468853.0,4015468853.0,0.0,0.0,-7.43,-9.09
679,300789,唐源电气,18.3,2.35,0.42,31062.0,56471038.95,4.03,18.36,17.64,17.64,17.88,0.75,3.14,36.36,2.58,2630077391.0,1808437659.0,0.11,0.16,11.59,22.49
680,002863,今飞凯达,4.81,2.34,0.11,116549.0,55785132.7,3.4,4.83,4.67,4.69,4.7,0.83,1.94,35.7,1.05,2883515895.0,2883515895.0,0.0,-0.21,2.12,3.66
681,300301,*ST长方,1.75,2.34,0.04,70918.0,12347719.0,2.34,1.76,1.72,1.72,1.71,0.82,0.9,-29.09,26.94,1452270346.0,1382284258.0,0.57,0.57,-3.31,0.57
682,300448,浩云科技,7.44,2.34,0.17,197350.0,145270369.14,4.95,7.47,7.11,7.15,7.27,0.53,4.01,444.75,3.82,5033287068.0,3658004042.0,0.13,0.13,-2.36,12.9
683,300328,宜安科技,10.95,2.34,0.25,783977.0,853446280.04,6.26,11.14,10.47,10.47,10.7,0.55,11.42,2311.85,6.92,7560138420.0,7515729326.0,-0.27,-0.09,38.78,48.78
684,300349,金卡智能,13.58,2.34,0.31,67452.0,90955317.0,3.01,13.61,13.21,13.22,13.27,0.67,1.82,14.31,1.3,5681019353.0,5030447018.0,-0.07,-0.22,2.11,-0.66
685,300649,杭州园林,11.83,2.34,0.27,24500.0,28785115.0,3.55,11.86,11.45,11.45,11.56,0.6,2.31,-70.82,3.04,1566488484.0,1255361910.0,0.08,0.08,-9.14,10.46
686,301162,国能日新,52.15,2.34,1.19,25153.0,129695932.0,3.85,52.36,50.4,50.6,50.96,1.08,4.07,73.64,4.63,5224632835.0,3225700650.0,0.12,0.29,23.84,14.62
687,300045,华力创通,21.52,2.33,0.49,196760.0,419655696.2,3.95,21.58,20.75,20.8,21.03,0.5,4.05,-371.44,8.34,14260771079.0,10456375633.0,-0.09,0.0,-12.13,3.02
688,301378,通达海,32.96,2.33,0.75,20839.0,68494678.4,3.97,33.3,32.02,32.1,32.21,0.49,4.75,-48.99,2.35,3183936000.0,1445695113.0,-0.06,0.0,0.83,15.08
689,300030,阳普医疗,6.17,2.32,0.14,65073.0,39825341.12,3.32,6.18,5.98,5.98,6.03,0.9,2.39,-33.65,2.8,1907685734.0,1679618150.0,0.16,0.16,-10.97,11.78
690,300425,中建环能,5.29,2.32,0.12,139055.0,72679367.72,3.68,5.32,5.13,5.15,5.17,0.73,2.05,115.61,1.56,3608969472.0,3590559722.0,-0.19,-0.19,-6.21,-9.26
691,002490,ST墨龙,3.97,2.32,0.09,128625.0,50473575.65,3.61,3.97,3.83,3.84,3.88,0.61,2.37,36.33,6.46,3167458148.0,2150220979.0,0.25,0.25,50.95,42.81
692,002278,神开股份,5.74,2.32,0.13,105674.0,60143674.2,3.57,5.75,5.55,5.57,5.61,1.17,3.16,77.33,1.87,2088841380.0,1918345431.0,0.0,0.0,0.0,7.69
693,300656,民德电子,24.29,2.32,0.55,20900.0,50036860.0,4.55,24.33,23.25,23.59,23.74,0.61,1.67,-305.69,3.72,4156627999.0,3040105746.0,0.0,-0.04,-16.07,-2.37
694,301157,华塑科技,61.45,2.31,1.39,29369.0,176931068.76,5.98,62.58,58.99,59.1,60.06,0.62,14.22,126.38,3.44,3687000000.0,1269560380.0,0.0,-0.02,63.69,36.56
695,300761,立华股份,18.59,2.31,0.42,112716.0,207421431.82,2.92,18.62,18.09,18.17,18.17,1.2,1.86,9.94,1.77,15385911274.0,11245074083.0,0.05,0.11,-10.24,-4.47
696,001278,一彬科技,16.84,2.31,0.38,13614.0,22748671.0,3.1,16.85,16.34,16.34,16.46,0.83,2.69,35.78,1.57,2083670456.0,851000997.0,0.0,0.06,-3.99,3.63
697,300740,水羊股份,12.41,2.31,0.28,115975.0,142761051.88,3.79,12.45,11.99,12.13,12.13,1.38,3.24,38.31,2.42,4819281108.0,4435327658.0,0.08,0.16,-7.11,-6.13
698,301106,骏成科技,31.47,2.31,0.71,14177.0,44256093.8,3.25,31.54,30.54,30.58,30.76,0.57,4.86,30.7,2.65,3198023412.0,918462461.0,-0.06,0.19,0.16,11.75
699,002209,达 意 隆,10.64,2.31,0.24,94607.0,100392845.0,3.17,10.71,10.38,10.42,10.4,0.48,6.09,37.87,3.08,2117669092.0,1652613142.0,-0.28,-0.28,3.2,14.66
700,300578,会畅通讯,20.85,2.31,0.47,48606.0,100237811.0,4.02,20.94,20.12,20.2,20.38,0.56,2.5,134.82,3.52,4133924079.0,4046139741.0,-0.19,-0.19,-2.75,8.31
701,001306,夏厦精密,92.79,2.3,2.09,34439.0,320644427.16,8.54,96.78,89.03,90.7,90.7,0.61,22.22,90.4,4.41,5752980000.0,1438245000.0,0.02,0.01,55.12,65.11
702,300499,高澜股份,18.21,2.3,0.41,143905.0,259794837.65,4.16,18.25,17.51,17.56,17.8,0.44,5.3,-236.21,4.02,5558576350.0,4942347073.0,0.05,0.17,8.78,-9.67
703,300507,苏奥传感,8.0,2.3,0.18,771053.0,615290332.0,5.24,8.09,7.68,7.72,7.82,1.34,9.98,43.49,3.12,6372391256.0,6179749984.0,0.0,0.0,12.99,19.4
