序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
221,688110,东芯股份,30.43,3.93,1.15,186013.0,558310162.0,7.31,30.87,28.73,29.08,29.28,0.85,4.21,-77.42,4.2,13457660136.0,13457660136.0,0.07,0.16,32.59,22.21
222,688060,云涌科技,39.73,3.92,1.5,5134.0,20066129.0,5.07,39.8,37.86,38.14,38.23,1.1,0.85,-246.01,2.55,2391377623.0,2391377623.0,0.2,0.05,-0.38,11.88
223,688172,燕东微,22.52,3.92,0.85,84634.0,187366074.0,6.78,22.7,21.23,21.38,21.67,0.8,1.45,-150.16,1.85,27089175380.0,13179870784.0,0.0,0.04,-7.7,12.32
224,605155,西大门,11.46,3.9,0.43,110206.0,125828901.0,6.8,11.67,10.92,11.03,11.03,3.03,5.83,18.94,1.77,2195133662.0,2167056662.0,0.35,0.35,10.83,13.92
225,600343,航天动力,10.4,3.9,0.39,105789.0,108678758.0,3.8,10.4,10.02,10.08,10.01,1.06,1.66,-59.78,4.24,6637346019.0,6637346019.0,0.0,0.1,-6.73,-0.95
226,688156,路德环境,13.88,3.89,0.52,14078.0,19305697.0,4.72,13.98,13.35,13.36,13.36,1.08,1.4,-24.55,1.68,1397912499.0,1397912499.0,-0.22,-0.29,5.71,2.59
227,600238,海南椰岛,6.68,3.89,0.25,527377.0,347521241.0,11.2,7.0,6.28,6.35,6.43,1.62,11.85,-222.12,12.77,2993976000.0,2972610554.0,0.0,0.15,-23.04,-12.57
228,688328,深科达,16.85,3.88,0.63,38057.0,63075400.0,5.73,16.98,16.05,16.22,16.22,0.8,4.03,-14.74,1.97,1591588571.0,1591588571.0,-0.18,-0.18,-5.76,12.48
229,688167,炬光科技,70.88,3.88,2.65,26164.0,182011887.0,6.05,71.16,67.03,67.67,68.23,0.67,2.9,-37.74,3.02,6404953823.0,6404953823.0,0.11,0.01,3.87,11.27
230,600246,万通发展,6.69,3.88,0.25,793339.0,522050344.0,6.21,6.72,6.32,6.32,6.44,0.64,4.08,-84.05,2.36,13002978868.0,13002978868.0,0.0,0.0,-29.36,-10.2
231,603138,海量数据,16.06,3.88,0.6,80365.0,127155805.0,5.3,16.06,15.24,15.34,15.46,0.64,2.84,-81.33,5.72,4726983323.0,4546858859.0,0.12,0.31,-4.18,11.76
232,603882,金域医学,37.81,3.87,1.41,261187.0,968978748.0,6.43,37.99,35.65,35.78,36.4,1.45,5.68,139.99,2.36,17515795378.0,17397688356.0,-0.05,0.0,20.57,41.88
233,689009,九号公司-WD,58.38,3.86,2.17,125943.0,729296352.0,7.19,59.15,55.11,55.77,56.21,1.22,2.29,38.5,6.79,41876033372.0,32095521693.0,-0.1,-0.1,31.19,22.91
234,688171,纬德信息,19.8,3.83,0.73,17205.0,34014912.0,6.45,20.14,18.91,19.12,19.07,0.48,3.35,138.46,2.02,1658713320.0,1016700082.0,-0.1,-0.15,3.34,18.35
235,688230,芯导科技,49.93,3.83,1.84,16090.0,79137033.0,5.36,50.15,47.57,47.8,48.09,0.91,5.47,52.67,2.59,5871768000.0,1467942000.0,-0.08,-0.08,0.6,6.69
236,688589,力合微,29.34,3.82,1.08,45880.0,133016477.0,6.12,29.58,27.85,27.88,28.26,1.11,3.79,41.88,3.32,3555331478.0,3555331478.0,0.03,-0.1,2.91,7.2
237,600624,复旦复华,7.34,3.82,0.27,304265.0,220915009.0,5.52,7.4,7.01,7.06,7.07,0.72,4.44,-117.03,6.51,5025786153.0,5025786153.0,0.0,0.14,25.04,11.72
238,603667,五洲新春,44.94,3.81,1.65,375820.0,1682842147.0,6.95,46.01,43.0,43.29,43.29,0.56,10.26,125.7,5.61,16463342070.0,16457152484.0,0.09,0.16,145.71,81.58
239,600862,中航高科,24.81,3.81,0.91,254167.0,624410161.0,4.23,24.86,23.85,23.91,23.9,1.69,1.82,28.42,5.05,34561548345.0,34561548345.0,0.04,0.08,1.6,-1.78
240,603986,兆易创新,134.5,3.8,4.92,352140.0,4628851118.0,10.52,137.64,124.01,126.86,129.58,1.08,5.31,80.5,5.58,89315961055.0,89171793464.0,-0.12,-0.01,56.8,25.94
241,688360,德马科技,25.78,3.78,0.94,39616.0,100887328.0,4.67,25.81,24.65,24.88,24.84,0.6,2.28,38.49,3.41,4856688064.0,4487401449.0,0.0,0.12,45.16,38.75
